date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2021-07-19,Javascript är avstängt,"Högsta domstolen har sagt sitt om den medialt uppmärksammade mopedjakten i Piteå. Polismannen döms för tjänstefel. Den flera minuter långa jakten skedde i augusti 2022, efter att en polis skulle stoppa en mopedburen 15-åring för kontroll. Föraren vägrade stanna och i stället påbörjades förföljandet genom centrala Piteå. Delar av jakten skedde mellan bilar, korsningar och hustomter. Polismannen friades från tjänstefel i tingsrätten, men dömdes senare i hovrätten till böter på 12 600 kronor. Nu har fallet avgjorts i HD och de fastställer hovrättens dom. HD anser att polisen borde ha haft klart för sig att särskilda regler gäller för förföljande av motorfordon och att han borde ha förstått att grov olovlig körning inte är ett sådant brott som motiverar ett förföljande av en moped. ”Dokumentationen av förföljandet visar att detta innefattade ett antal potentiellt trafikfarliga situationer och att påtaglig risk för en olycka därigenom uppkommit. Mot denna bakgrund kan gärningen inte bedömas som ringa”, skriver HD i domen. Mot bakgrund av förarens oskyddade och utsatta läge får ett förföljande av tvåhjuliga motorfordon eller motorfordon som saknar skyddande kaross endast ske om synnerliga skäl föreligger. Särskild försiktighet ska iakttas vid ett sådant förföljande med hänsyn till förarens och eventuella passagerares oskyddade läge. Av de allmänna råden framkommer vidare att synnerliga skäl kan föreligga om den flyende flyr efter att ha begått, eller är på väg att begå, ett grovt brott eller på annat sätt visat sig särskilt farlig för andra människors liv eller hälsa. Källa: Polisens föreskrifter och allmänna råd för polisväsendet (FAP) Uppdaterad5 november 2025 kl 12:05 Publicerad5 november 2025 kl 08:48 SVT:s nyheter ska stå för saklighet och opartiskhet. Det vi publicerar ska vara sant och relevant. Vid akuta nyhetslägen kan det vara svårt att få alla fakta bekräftade, då ska vi berätta vad vi vet – och inte vet. Läs mer om hur vi arbetar.",https://www.svt.se/nyheter/lokalt/norrbotten/polisen-doms-efter-den-vilda-mopedjakten-i-pitea,SVT,sweden,cultural,arts,parties,arts,1,1
2021-07-17,Veronikas chock av rävens fräcka drag,"Hörde skriken och sprang dit Elisabeth Thand Ringqvist om jämförelsen med Hatt Elisabeth Thand Ringqvist om regeringsfrågan Sökermed hund och helikopter • Fyra gripna Revanschen: ”Stå så här och nöta” Misstogs för lärare – reaktionerna från klasskompisarna Halloweenkostymen som ger kalla kårar Bilderna inifrån kaoset – vadar genom avloppsvatten Rekordnederbörden Hör entreprenörens reaktion på domen Expressen firar Halloween på Liseberg En död i Klippan • Polisens teori Andra skjutningen i staden – på en månad ""Inte fritt tillträde längre"" ""Inte fritt tillträde längre"" Europols jättemanöver i svenska skärgården Rekordkuppen i Malmö • ”Vi har mått ganska dåligt” Polisens film • Här slutar flykten",https://www.expressen.se/tv/nyheter/sverige/veronikas-chock-av-ravens-fracka-drag/,Expressen,sweden,political,governance,"governance,foreign_policy",arts,2,1
2021-07-05,Stor insats på Stegra – flera enheter på plats0:25,"arrow Aftonbladets app checkSnabbare checkMindre reklam checkBara de pushnotiser du vill Belgiens premiärminister Bart De Wever kallar till ett akut regeringsmöte efter de upprepade drönarlarmen. Trafiken på Brysselflygplatsen Zaventem står fortsatt delvis still på onsdagen. Mötet i regeringens säkerhetsråd hålls på torsdagsmorgonen efter förfrågan från landets inrikesminister. I säkerhetsrådet ingår landets försvars-, inrikes-, justitie- och utrikesminister. Tisdagskvällens drönarlarm fick flera flygplatser i Belgien att stänga i flera omgångar. Ännu på onsdagen påverkas trafiken. Bryssels främsta flygplats Zaventem varnar för fortsatta förseningar och inställda flyg ”av säkerhetsskäl” under dagen. Läs mer här. En kvinna i 35-årsåldern har förts till sjukhus med allvarliga, men inte livshotande, skador efter en händelse på ett vårdboende i Flen. En man i 20-årsåldern, som också bor på boendet, har gripits av polis misstänkt för försök till mord. Polisen uppger att gripandet ska ha gått lugnt till. Platsen är avspärrad för teknisk undersökning, men händelsen påverkar inte allmänheten, enligt polisen. Minst elva personer har bekräftats omkomna efter tisdagskvällens brand på ett äldreboende i nordöstra Bosnien-Hercegovina, uppger lokala myndigheter. Ytterligare minst 30 skadade vårdas på onsdagsförmiddagen på sjukhus. Enligt lokala medier var många av de boende sjuka och sängliggande. Bland de skadade finns även brandmän och poliser. Läs mer här. Tio personer har blivit påkörda av en bil på ön Île d'Oléron, skriver franska medier. Fem personer har skadats och tre av dem ska vara allvarligt skadade, enligt Le Parisien. Mannen var i färd med att tända eld på fordonet när han greps av polis. Han är tidigare känd av polisen, enligt stadens borgmästare. Enligt tidiga uppgifter ska mannen ha ropat ""Allahu akbar"" innan händelsen. Stockholmsbaserade klockmärket Daniel Wellington har sålt 51 procent av bolagets aktier till den amerikanska klocktillverkaren Timex. ”De är den pe",https://www.aftonbladet.se/nyheter/a/Rr77qd/aftonbladet-direkt?pinnedEntry=1421007,Aftonbladet,sweden,political,governance,"governance,defense",arts,3,1
2021-07-04,Beskedet: Sofia missar Nobelfesten,"Ljuduppspelningen är AI-genererad. Felaktigheter kan förekomma. Enligt hovets kungliga kalender blir det utan prinsessan Sofia i Blå hallen i år. På listan över deltagare finns kungen, drottningen, kronprinsessan Victoria, prins Daniel, prins Carl Philip, prinsessan Madeleine och Christopher O’Neill – men inte Sofia. Det är Svensk Dam som först uppmärksammar att prinsessan saknas på årets Nobelgala. – Prinsessan Sofia kommer inte att delta i Nobelfestligheterna. Hon tar hand om prinsessan Ines som fortfarande är liten, säger hovets informationschef Johan Tegel till Svensk Dam. Svensk Dams chefredaktör Johan T. Lindwall reagerar starkt på beskedet. – Det här är ytterst förvånande. Sofia var till och med på Nobelfesten när hon var höggravid, och nu har det ändå gått nästan ett år sedan hon fick dottern. – Jag tror att fler än jag kommer att sakna Sofia i Blå hallen bland allt glitter och glamour. Vi får i stället hoppas på prinsessorna och drottning Silvia, säger Lindwall. Detta är en nyhetsartikel. Expressen granskar, avslöjar och ger dig senaste nyheterna på ett objektivt och sakligt sätt. Mer om oss här.",https://www.expressen.se/nyheter/kungligt/beskedet-sofia--missar-nobelfesten/,Expressen,sweden,cultural,arts,,arts,0,1
2021-07-01,Israel återbördar 15 döda palestinier,"TT chevron-right Publicerad 11.06 Gazasjukhuset Nasser i Khan Yunis har mottagit 15 döda kroppar från Israel, rapporterar nyhetsbyrån AP. Beskedet kommer sedan de kvarlevor som Hamas överlämnade till Israel på tisdagskvällen bekräftats tillhöra en gisslantagen: den 19-årige israelisk-amerikanske soldaten Itay Chen, som dödades i strid under Hamasattacken 7 oktober 2023 och fördes död till Gaza. Han var den sista kvarvarande gisslan med amerikanskt medborgarskap. I och med dagens repatriering har Israel nu överlämnat 285 döda palestinier till Gazaremsan. Hamas har i sin tur återbördat 21 av totalt 28 döda gisslan som fanns kvar i Gaza när vapenvilan trädde i kraft den 10 oktober. Enligt det rådande avtalet om vapenvila ska Israel återbörda 15 döda palestinier för varje död israel som överlämnas från Gaza.",https://www.aftonbladet.se/nyheter/a/dRgRmX/israel-aterbordar-15-doda-palestinier,Aftonbladet,sweden,unclassified,,,,0,0
2021-06-28,A-Ö,Ljuduppspelningen är AI-genererad. Felaktigheter kan förekomma. Alba AugustAlexander SkarsgårdAlexander StubbAlice Teodorescu MåweAlla mot allaAllsång på SkansenAllt för SverigeAmanda LindAnders BaggeAppleArlandaArmand DuplantisArsenalATGAustralien BachelorBaliBarcelonaBarron TrumpBenjamin IngrossoBianca IngrossoBianca SalmingBill SkarsgårdBillie EilishBingolottoBjörn UlvaeusBonde söker fruBorlängeBoråsBruce SpringsteenBäst i test Camilla LäckbergCarina BergCarl BildtCarola HäggkvistCenterpartietCharlotte KallaCharlotte PerrelliChristian BauerChristina SchollinCristiano RonaldoCSN Daniel EkDaniel StåhlDanmarkDanny SaucedoDarinDavid BeckhamDavid Sundin DisneyDisney PlusDolph LundgrenDonald TrumpDrottning SilviaDumpen Ebba AnderssonEbba BuschEdvin AngerEdvin TörnblomEllen BergströmElon MuskElvira ÖbergEmil ForsbergEnglandEric SaadeErik ThedéenErling HaalandEskilstuna EUEuropatipset Falun Farah AbadiFarmenFC BarcelonaFelix HerngrenFilip HammarFilip LamprechtFinlandFoodoraFrankrikeFrida KarlssonFröken SnuskFörsvarsmakten GekåsGift vid första ögonkastetGotlandGran CanariaGröna LundGunilla PerssonGävleGöteborg Hailey BieberHalmstadHandelsbankenHarry PotterHBO MaxHedda StiernstedtHelena SegerHelsingborgHenrik JönssonHoojaHåkan HellströmHögskoleprovet IcaIdolIkeaInstagramIrakIranIsabella LöwengripIslandIsmail AbdoIsraelItalien Jessica AlmenäsJimmie ÅkessonJoakim LundellJoakim PaasikiviJoe BidenJoel KinnamanJohan PehrsonJohanna Möller Johanna NordströmJohnny DeppJonna LundellJordbruksverketJustin BieberJönköping KalmarKanal 5KanarieöarnaKanye WestKarlskronaKarlstadKenyaKinaKirunaKlara HammarströmKlarnaKolmårdenKristianstadKroatienKronprinsessan VictoriaKung Carl GustafKylian MbappéKöpenhamn Laila BaggeLantmäteriet Leif GW PerssonLena EndreLena PhilipssonLiberalernaLinköpingLionel MessiLisebergLiverpool FCLondonLotta EngbergLove IslandLucas BergvallLudvig ÅbergLuleåLundLyxfällan Magdalena AnderssonMalin ÅkermanMallorcaMalmöManchester CityManchester UnitedMargaux DietzMarkooli,https://www.expressen.se/om-expressen/a-till-o/,Expressen,sweden,political,elections,"elections,parties,foreign_policy,defense","religion,lifestyle,arts",4,3
2021-06-25,Jättemannen i ”The smashing machine” är en sårbar själ i en livsfarlig kropp,"En utskrift från Dagens Nyheter, 2025-11-05 12:13 Artikelns ursprungsadress: https://www.dn.se/kultur/jattemannen-i-the-smashing-machine-ar-en-sarbar-sjal-i-en-livsfarlig-kropp/ Benny Safdies ”The smashing machine” berättar, utan all politik, berättelsen om muskelberget som blev känd för sina stenkrossnävar och sin milda personlighet i den blodiga kampsporten MMA:s regelbefriade barndom. Rafflande men utan lyft, skriver Kerstin Gezelius. Är du redan prenumerant, logga in för att fortsätta läsa. Läs DN +Allt 2 mån för 9 kr. Sedan för halva priset i ett halvår, endast 125 kr/mån. Därefter ord. pris 249 kr/mån. DN.se, Expressen.se, lokala nyhetssajter och mer ingår. Läs DN +Allt 2 mån för 9 kr. Sedan för halva priset i ett halvår, endast 125 kr/mån. Därefter ord. pris 249 kr/mån. DN.se, Expressen.se, lokala nyhetssajter och mer ingår.",https://www.dn.se/kultur/jattemannen-i-the-smashing-machine-ar-en-sarbar-sjal-i-en-livsfarlig-kropp/,DN,sweden,cultural,cultural_identity,,"cultural_identity,arts,sports",0,3
2021-06-16,Svaret på vem som är C:s statsministerkandidat,"Hörde skriken och sprang dit Elisabeth Thand Ringqvist om jämförelsen med Hatt Sökermed hund och helikopter • Fyra gripna ”Gud i himmelens helvete!” Revanschen: ”Stå så här och nöta” Misstogs för lärare – reaktionerna från klasskompisarna Halloweenkostymen som ger kalla kårar Bilderna inifrån kaoset – vadar genom avloppsvatten Hör entreprenörens reaktion på domen Expressen firar Halloween på Liseberg En död i Klippan • Polisens teori Andra skjutningen i staden – på en månad ""Inte fritt tillträde längre"" ""Inte fritt tillträde längre"" Europols jättemanöver i svenska skärgården Rekordkuppen i Malmö • ”Vi har mått ganska dåligt” Polisens film • Här slutar flykten",https://www.expressen.se/tv/nyheter/sverige/svaret-pa-vem-som-ar-cs-statsministerkandidat/,Expressen,sweden,political,governance,"governance,foreign_policy",arts,2,1
2021-06-13,RSF-milisens allierade köper svenska vapen,"Blodbadet efter RSF-milisens massakrer i Sudan syns från rymden. Vapnen får de framförallt från Förenade Arabemiraten. Samma land är Sveriges främsta vapenkund. Alla visste vad som skulle hända i al-Fashir. Så beskriver Johan Brosché, docent i freds- och konfliktvetenskap vid Uppsala universitet, de massakrer utförda av RSF-milisen som varit så brutala att blodet och de döda kropparna syns från rymden. Den högsta nivån av svält råder i området sedan 15 månader tillbaka. RSF har belägrat staden i över 500 dagar. Och gruppen har tidigare begått folkmord i Sudan. Ändå kunde RSF ta kontrollen över al-Fashir söndagen den 26 oktober. Redan på måndagen kunde forskarna vid amerikanska Yale-universitetets Humanitarian Research Lab (HRL) göra de fruktansvärda upptäckterna. På satellitbilderna syntes plötsligt kluster av objekt – i samma storlek som döda kroppar – på platser där de inte synts tidigare. Marken var färgad röd av blod. – Sedan RSF tog kontroll över al-Fashir har vi sett att hus efter hus rensats ut och vad som tycks vara tydliga bevis på massmord synliga på satellitbilder som stämmer överens med videomaterial från marken. Kort sagt – det vi ser är etnisk rensning, säger Nathaniel Raymond, chef för HRL, till Al Jazeera. Faktarutan är skapad med stöd av AI-verktyg och är kvalitetssäkrad av Aftonbladet. I sin sammanställning skriver Yale-forskarna: ”Världens länder kan kanske hävda att de inte hade kunnat stoppa det – men de kan inte med fog säga att de inte visste”. Hur många som faktiskt har dödats vet ingen. Yale-studien uppger att det bodde ungefär 250 000 invånare i al-Fashir tidigare. 15 procent av dem har lyckats fly och registrerats som flyktingar. Resterande befaras antingen ha dödats, tillfångatagits av RSF-milisen, eller gömma sig någonstans. Det land som bistått RSF med vapen är Förenade Arabemiraten. Landet förnekar det – men FN, Amnesty och flera experter runt om i världen har konstaterat det. Johan Brosché säger att UAE spelade en viktig roll när RSF ",https://www.aftonbladet.se/nyheter/a/4B648g/rsf-milisens-allierade-koper-svenska-vapen,Aftonbladet,sweden,cultural,arts,elections,arts,1,1
2021-06-13,Javascript är avstängt,"Sveriges Riksbank lämnar som väntat styrräntan oförändrad på 1,75 procent. Nästa gång räntan ändras lär det bli en höjning, men den ser ut att dröja. Inflationen är under kontroll men lågkonjunkturen och den höga arbetslösheten biter sig fast. Därför valde riksbanksdirektionen, precis som väntat, att låta styrräntan ligga kvar på låga 1,75 procent. ”Tillväxten blev något starkare än väntat under det tredje kvartalet enligt preliminär statistik. Samtidigt fortsätter arbetsmarknaden att utvecklas svagt, även om det nu finns vissa tecken på att den är på väg att vända. Sammantaget står sig inflations- och konjunkturutsikterna i stora drag”, skriver riksbanksdirektionen i sitt pressmeddelande. Flertalet bedömare är ense om att sänkningen i september med 25 punkter blev den sista för den här gången, och att nästa räntebesked lär bli en höjning. Men den ser inte ut att komma förrän en bit in på 2027. Vid det laget borde lågkonjunkturen vara över och därmed finnas risk för att inflationen tar fart på nytt. Den bedömningen har även Riksbanken gjort i sina prognoser, där man samtidigt pekar på att läget är osäkert: ”Det finns risker i både omvärlden och Sverige som kan påverka den ekonomiska utvecklingen och därmed även styrräntan framöver”, skriver man. Bland osäkerhetsfaktorerna nämns – förutom geopolitisk osäkerhet och tullhot – regeringens expansiva budget, som riskerar att väcka inflationen, och hushållens konsumtionsbeteende, som fortfarande är försiktigt och bidrar till lågkonjunkturen. Riksbanken skaffar sig stor handlingsfrihet och både räntehöjningar och räntesänkningar ligger i korten. Uppdaterad5 november 2025 kl 11:31 Publicerad5 november 2025 kl 09:30 SVT:s nyheter ska stå för saklighet och opartiskhet. Det vi publicerar ska vara sant och relevant. Vid akuta nyhetslägen kan det vara svårt att få alla fakta bekräftade, då ska vi berätta vad vi vet – och inte vet. Läs mer om hur vi arbetar.",https://www.svt.se/nyheter/ekonomi/riksbankens-besked-sa-blir-styrrantan,SVT,sweden,political,economy,"elections,governance,parties,economy",arts,6,1
